V1,movieId,title,(no genres listed),Action,Adventure,Animation,Children,Comedy,Crime,Documentary,Drama,Fantasy,Film-Noir,Horror,IMAX,Musical,Mystery,Romance,Sci-Fi,Thriller,War,Western,rating,Cluster
7286,7398,Belles on Their Toes (1952),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.375,1
7287,7399,Ned Kelly (1970),0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2.63333333333333,3
7288,7400,Beyond the Stars (1989),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2.85714285714286,7
7289,7401,Mac (1992),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.88235294117647,3
7290,7402,"Food of the Gods, The (1976)",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2.49275362318841,7
7291,7403,Food of the Gods II (1989),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2.08571428571429,7
7292,7404,Anna (1987),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.88888888888889,3
7293,7405,Road to Bali (1952),0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.16049382716049,8
7294,7406,"Flying Deuces, The (1939)",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.34615384615385,1
7295,7407,Africa Screams (1949),0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.89189189189189,1
7296,7408,Jack and the Beanstalk (1952),0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.14285714285714,10
7297,7409,High Risk (1981),0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125,1
7298,7410,"Osterman Weekend, The (1983)",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.03125,3
7299,7411,Munchies (1987),0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.21666666666667,1
7300,7412,"Cat and the Canary, The (1978)",0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,3.09090909090909,5
7301,7413,Hangman's Curse (2003),0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,2.30434782608696,5
7302,7414,Going in Style (1979),0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.41758241758242,1
7303,7415,"Late Show, The (1977)",0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,3.54301075268817,5
7304,7416,"Sunshine Boys, The (1975)",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.39805825242718,1
7305,7417,Jersey Girl (1992),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.03614457831325,1
7306,7418,"American Nightmare, The (2000)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.19387755102041,6
7307,7419,After Hours (1985),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.85692995529061,1
7308,7420,Viva Las Vegas (1964),0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2.90833333333333,8
7309,7422,"Love and Anarchy (Film d'amore e d'anarchia, ovvero 'stamattina alle 10 in via dei Fiori nella nota casa di tolleranza...') (1973)",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3.5,1
7310,7423,Hitman Hart: Wrestling with Shadows (1998),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.3125,6
7311,7437,Connie and Carla (2004),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.11458333333333,1
7312,7438,Kill Bill: Vol. 2 (2004),0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3.86908584885464,3
7313,7439,"Punisher, The (2004)",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3.0321697467488,3
7314,7440,Paper Clips (2004),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.71084337349398,6
7315,7441,"Thousand Clouds of Peace, A (Mil nubes de paz cercan el cielo, amor, jamás acabarás de ser amor) (2003)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2.57142857142857,3
7316,7442,Young Adam (2003),0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,3.14824120603015,3
7317,7443,This So-Called Disaster (2003),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2.73529411764706,6
7318,7444,13 Going on 30 (2004),0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3.10915915915916,4
7319,7445,Man on Fire (2004),0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,3.79842018875667,5
7320,7446,Clifford's Really Big Movie (2004),0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.28,10
7321,7447,MC5*: A True Testimonial (2002),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.83333333333333,6
7322,7448,Envy (2004),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.34296724470135,1
7323,7449,Godsend (2004),0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,2.40582959641256,3
7324,7450,Laws of Attraction (2004),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.02183406113537,1
7325,7451,Mean Girls (2004),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.53066194376799,1
7326,7452,Mickey (2003),0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3.16666666666667,3
7327,7453,New York Minute (2004),0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.23580786026201,1
7328,7454,Van Helsing (2004),0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2.79647090517241,4
7329,7455,"Mudge Boy, The (2003)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.27272727272727,3
7330,7456,Valentin (Valentín) (2002),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.63524590163934,3
7331,7457,Breakin' All the Rules (2004),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.75,1
7332,7458,Troy (2004),0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3.30893707902086,9
7333,7459,Carandiru (2003),0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3.70508474576271,3
7334,7460,Coffee and Cigarettes (2003),0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.48731343283582,1
7335,7461,"Strayed (égarés, Les) (2003)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3.2,3
7336,7471,Dance Me Outside (1994),0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.5,1
7337,7474,"Boys in the Band, The (1970)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.56395348837209,3
7338,7475,Raid (2003),0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,3.4344262295082,3
7339,7477,Eye See You (D-Tox) (2002),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2.44565217391304,3
7340,7478,Swimming to Cambodia (1987),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.95226130653266,3
7341,7479,Watch on the Rhine (1943),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.54166666666667,3
7342,7480,Under Fire (1983),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,3.51111111111111,9
7343,7481,Enemy Mine (1985),0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3.49574669187146,7
7344,7482,Enter the Dragon (1973),0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.77667493796526,3
7345,7483,Foreign Land (Terra Estrangeira) (1996),0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,3.20833333333333,3
7346,7484,Gimme Shelter (1970),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.84874759152216,6
7347,7485,Good Morning (Ohayô) (1959),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.76845637583893,1
7348,7486,Happy Together (a.k.a. Buenos Aires Affair) (Chun gwong cha sit) (1997),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3.81284153005465,3
7349,7487,Henry & June (1990),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.28996282527881,3
7350,7488,Berkeley in the '60s (1990),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.5531914893617,6
7351,7489,"Nasty Girl, The (schreckliche Mädchen, Das) (1990)",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.84459459459459,1
7352,7490,At First Sight (Entre Nous) (Coup de foudre) (1983),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.45,3
7353,7491,"Naked Prey, The (1966)",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3,3
7354,7492,Martin (1977),0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,3.348,3
7355,7493,"Three Faces of Eve, The (1957)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.81472081218274,3
7356,7502,Band of Brothers (2001),0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4.26318234610918,9
7357,7505,"Kingdom, The (Riget) (1994)",0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,3.97005988023952,5
7358,7521,Mercy (2000),0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,2.796875,5
7359,7523,Desperate Hours (1990),0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,2.74698795180723,3
7360,7528,"Passion of Ayn Rand, The (1999)",0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,3.11111111111111,6
7361,7537,Du côté de la côte (1958),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2.33333333333333,6
7362,7541,100 Girls (2000),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.04696132596685,1
7363,7560,Fail-Safe (1964),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,3.94558991981672,9
7364,7561,Paperhouse (1988),0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,3.51485148514852,4
7365,7562,Dobermann (1997),0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.43872549019608,3
7366,7563,"Discovery of Heaven, The (2001)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.34146341463415,3
7367,7564,Kwaidan (Kaidan) (1964),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.83793103448276,3
7368,7565,Cat-Women of the Moon (a.k.a. Rocket to the Moon) (1953),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.56,7
7369,7566,28 Up (1985),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4.02314814814815,6
7370,7567,Chance (2002),0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.5,1
7371,7568,Love Life (2001),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.33333333333333,1
7372,7569,You Only Live Twice (1967),0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3.61187845303867,7
7373,7570,Octopussy (1983),0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.28864902506964,3
7374,7571,"Blue Gardenia, The (1953)",0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,3.25,2
7375,7572,Wit (2001),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.88498098859316,3
7376,7573,Never Say Never Again (1983),0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.2513691128149,3
7377,7574,Maborosi (Maboroshi no hikari) (1995),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.52027027027027,3
7378,7577,"Magic Flute, The (Trollflöjten) (1975)",0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,3.84180790960452,8
7379,7578,Midnight (1939),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.73837209302326,1
7380,7579,Pride and Prejudice (1940),0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3.70577281191806,1
7381,7580,"Man in the Gray Flannel Suit, The (1956)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.61885245901639,3
7382,7581,"Fountainhead, The (1949)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.42774566473988,3
7383,7582,Old Acquaintance (1943),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.4375,3
7384,7583,In This Our Life (1942),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.48484848484849,3
7385,7584,Woman of the Year (1942),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.88227848101266,1
7386,7585,Summertime (1955),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3.72222222222222,3
7387,7586,Soldier of Orange (a.k.a. Survival Run) (Soldaat van Oranje) (1977),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,3.68493150684932,9
7388,7587,"Samouraï, Le (Godson, The) (1967)",0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,4.06511627906977,3
7389,7613,White Palace (1990),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.27450980392157,3
7390,7614,Oklahoma! (1955),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,3.45765472312704,8
7391,7615,Desert Hearts (1985),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.55940594059406,3
7392,7616,Body Double (1984),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3.29968944099379,5
7393,7617,Rooster Cogburn (1975),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.38274336283186,1
7394,7618,Chaplin (1992),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.5980504587156,3
7395,7619,"Miracle Worker, The (1962)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.85021707670043,3
7396,7620,Monster in a Box (1992),0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.8133971291866,1
7397,7621,Vengo (2000),0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,3.29545454545455,8
7398,7622,"Midnight (Primeiro Dia, O) (1998)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.5,3
7399,7623,If You Only Knew (2000),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.36363636363636,1
7400,7624,School Ties (1992),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.44253859348199,3
7401,7625,Girl (1998),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.14772727272727,3
7402,7626,Switch (1991),0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2.75590551181102,4
7403,7627,Just Write (1997),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.79411764705882,1
7404,7636,Raising Cain (1992),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2.85323383084577,3
7405,7637,Irma Vep (1996),0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.3046875,1
7406,7638,Buck Privates (1941),0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.18,8
7407,7639,Nice Guys Sleep Alone (1999),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.125,1
7408,7644,Divorce Iranian Style (1998),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.61111111111111,6
7409,7645,Iron & Silk (1990),0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.29166666666667,1
7410,7646,Rose Red (2002),0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,3.11624203821656,5
7411,7647,Noises Off... (1992),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.70983606557377,1
7412,7648,Wildflowers (1999),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.77777777777778,3
7413,7649,Babylon 5: In the Beginning (1998),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.67593480345158,7
7414,7650,"Witchfinder General (Conquerer Worm, The) (1968)",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.40869565217391,3
7415,7657,Versus (2000),0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2.98701298701299,4
7416,7669,Pride and Prejudice (1995),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,4.01585928489043,3
7417,7675,"Canterville Ghost, The (1944)",0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.35625,4
7418,7697,"Prince and the Showgirl, The (1957)",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.04615384615385,1
7419,7698,"China Syndrome, The (1979)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3.67922606924644,3
7420,7699,Who the Hell Is Juliette? (¿Quién diablos es Juliette?) (1997),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,6
7421,7700,"Wages of Fear, The (Salaire de la peur, Le) (1953)",0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,4.08286516853933,3
7422,7701,Look Who's Talking Too (1990),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.99673842139596,1
7423,7702,"Bells of St. Mary's, The (1945)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.54450261780105,3
7424,7703,You Light Up My Life (1977),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1.70454545454545,3
7425,7704,"Delta Force, The (1986)",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.47867298578199,3
7426,7705,Pat and Mike (1952),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.76325757575758,1
7427,7706,Animal Crackers (1930),0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.93438177874187,8
7428,7707,"He Said, She Said (1991)",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2.81937172774869,1
7429,7708,Bedazzled (1967),0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.35185185185185,4
7430,7713,Cat People (1942),0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,3.49090909090909,3
7431,7714,Camelot (1967),0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,3.59640522875817,8
7432,7716,"Lonely Guy, The (1984)",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.32835820895522,1
7433,7719,"Comedy of Terrors, The (1964)",0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.04054054054054,1
7434,7720,"Four Musketeers, The (1974)",0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.61451048951049,1
7435,7723,Good Guys Wear Black (1978),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.36363636363636,3
7436,7724,Steel Dawn (1987),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.3,7
7437,7725,On Deadly Ground (1994),0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.94176706827309,3
7438,7726,Boy Meets Girl (1998),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.15,1
7439,7727,Protocol (1984),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.64556962025316,1
7440,7728,"Postman Always Rings Twice, The (1946)",0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,3.71996753246753,2
7441,7730,Matinee (1993),0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.26694915254237,1
7442,7738,That's The Way I Like It (a.k.a. Forever Fever) (1998),0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3.44444444444444,1
7443,7739,Virtual Sexuality (1999),0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.81395348837209,1
7444,7742,Baxter (1989),0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,3.21844660194175,3
7445,7743,Explorers (1985),0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.45515695067265,10
7446,7745,"Scent of Green Papaya, The (Mùi du du xhan - L'odeur de la papaye verte) (1993)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.65789473684211,3
7447,7748,Pierrot le fou (1965),0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3.85693641618497,3
7448,7749,Weekend (a.k.a. Le Week-end) (Week End) (1967),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.69078947368421,3
7449,7750,"Hundred and One Nights, A (Cent et une nuits de Simon Cinéma, Les) (1995)",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3,1
7450,7751,Strange Cargo (1940),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.32142857142857,3
7451,7752,Seven Girlfriends (1999),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.95454545454545,1
7452,7753,Tuesdays with Morrie (1999),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.59405940594059,3
7453,7754,Temptation of a Monk (You Seng) (1993),0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,3
7454,7756,Alexander Nevsky (Aleksandr Nevskiy) (1938),0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3.70833333333333,9
7455,7757,Jason and the Argonauts (1963),0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.48963730569948,4
7456,7758,Same Old Song (On connaît la chanson) (1997),0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,3.30952380952381,8
7457,7759,Nostalghia (1983),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.85616438356164,3
7458,7761,"Soft Skin, The (La peau douce) (1964)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.61,3
7459,7762,"Tinker, Tailor, Soldier, Spy (1979)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3.92883211678832,3
7460,7763,Winter Sleepers (Winterschläfer) (2000),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3.57619047619048,3
7461,7764,"Driller Killer, The (1979)",0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2.79824561403509,3
7462,7765,Perfectly Normal (1990),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.78571428571429,1
7463,7766,Throne of Blood (Kumonosu jô) (1957),0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,4.0640904806786,9
7464,7767,"Best of Youth, The (La meglio gioventù) (2003)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.03294117647059,3
7465,7768,Guncrazy (1992),0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,2.28,3
7466,7769,Legend of the Village Warriors (Bangrajan) (2000),0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3.0375,9
7467,7770,Treasure Island (1990),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.41379310344828,3
7468,7771,Zorba the Greek (Alexis Zorbas) (1964),0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.73696682464455,3
7469,7772,Undercurrent (1946),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,3.1,2
7470,7773,"Bang, Bang, You're Dead (2002)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.74210526315789,3
7471,7774,My Side of the Mountain (1969),0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.33333333333333,10
7472,7775,"Thin Blue Lie, The (2000)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.37804878048781,3
7473,7778,"Unsaid, The (2001)",0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,2.71428571428571,5
7474,7781,Twister (1990),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.01005025125628,1
7475,7782,Sniper (1993),0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.04858934169279,3
7476,7783,Don't Tell Anyone (No se lo digas a nadie) (1998),0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.5,1
7477,7784,Ghost in the Machine (a.k.a. Deadly Terror) (1993),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,2.82142857142857,7
7478,7785,"Time for Drunken Horses, A (Zamani barayé masti asbha) (2000)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.58208955223881,3
7479,7786,Genghis Blues (1999),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.92105263157895,6
7480,7787,To Hell and Back (1955),0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3.67142857142857,9
7481,7789,"11'09\\""""01 - September 11 (2002)""""",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.36666666666667,3
7482,7790,"Bon Voyage, Charlie Brown (and Don't Come Back!) (1980)",0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2683615819209,10
7483,7791,Internal Affairs (1990),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3.32315112540193,3
